StoryID,SentenceID,Character,normalized_characters
12,105,I Bintang Lara,i bintang lara
12,105,I Gagak Petak,i gagak petak
12,106,Ida Anake Agung,ida anake agung
12,106,Bintang Lara,bintang lara
12,106,Gagak Petak,gagak petak
12,106,Ratu Anak Agung,ratu anak agung
12,106,gagak petak,gagak petak
12,107,gagak petake ento,gagak petake ento
12,108,Ida Anake Agung,ida anake agung
12,108,Gagak Petak,gagak petak
12,108,rabinidane,rabinida
12,108,I Gagak Petak,i gagak petak
12,109,I Bintang Lara,i bintang lara
12,109,Anake Agung,anake agung
12,109,parekane,pareka
12,109,Parekan-parekan,parekan-parekan
12,109,I Bintang Lara,i bintang lara
12,109,kurenane,kurena
12,110,Ratu Dewa Agung,ratu dewa agung
12,111,I Bintang Lara,i bintang lara
12,113,I Bintang Lara,i bintang lara
12,113,Bintang Lara,bintang lara
12,114,I Bintang Lara,i bintang lara
12,116,Ni Supraba,ni supraba
12,116,Bintang Lara,bintang lara
12,117,I Bintang Lara,i bintang lara
12,118,I Bintang Lara,i bintang lara
12,118,Ni Supraba,ni supraba
12,118,I Bintang Lara,i bintang lara
12,119,Anake Agung,anake agung
12,119,I Bintang Lara,i bintang lara
12,119,Bintang Lara,bintang lara
12,119,Bintang Lara,bintang lara
12,120,I Bintang Lara,i bintang lara
12,121,I Bintang Lara,i bintang lara
12,121,I Bintang Lara,i bintang lara
12,122,I Bintang Lara,i bintang lara
12,122,Ni Supraba,ni supraba
12,123,I Bintang Lara,i bintang lara
12,124,Adi,adi
12,124,dedari Supraba,dedari supraba
12,125,Ni Supraba,ni supraba
12,126,Ida Anake Agung,ida anake agung
12,126,Ratu Dewa Anak Agung,ratu dewa anak agung
12,127,Ida Anake Agung,ida anake agung
12,127,Anake Agung,anake agung
12,129,I Bintang Lara,i bintang lara
12,130,I Bintang Lara,i bintang lara
12,131,Ida Anake Agung,ida anake agung
12,131,I Bintang Lara,i bintang lara
12,131,baudandanidane,baudandanida
12,131,tanda mantri perbekel,tanda mantri perbekel
12,131,I Bintang Lara,i bintang lara
12,132,Ida Anake Agung,ida anake agung
12,133,I Bintang Lara,i bintang lara
12,133,Anake agung,anake agung
12,135,Ni supraba,ni supraba
12,135,Bintang Lara,bintang lara
12,136,Ni Cili,ni cili
12,136,dedarine,dedari
12,136,I Bintang Lara,i bintang lara
12,138,dedari Suprabane,dedari supraba
12,141,Ida Anake Agung,ida anake agung
12,142,Anake Agung,anake agung
12,142,I Bintang Lara,i bintang lara
12,143,anake agung,anake agung
12,143,Ida Anak Agung,ida anak agung
12,145,Anake Agung,anake agung
12,145,Anak Agung,anak agung
12,145,I Bintang Lara,i bintang lara
12,145,Ni Supraba,ni supraba
12,145,Ni Cili,ni cili
12,145,kurenan,kurenan
12,146,I Bintang Lara,i bintang lara
13,0,Ni Murdani,ni murdani
13,3,Ni Murdani,ni murdani
13,5,Bojog lua ento,bojog lua ento
13,7,Sang Hyang Embang,sang hyang embang
13,9,Embang,embang
13,10,Bhatara Wisnu,bhatara wisnu
13,11,Murdani,murdani
13,12,Embang,embang
13,12,Bojog lua ento,bojog lua ento
13,14,Bojog lua ento,bojog lua ento
13,15,Bhatara Wisnu,bhatara wisnu
13,18,Bhatara Wisnu,bhatara wisnu
13,22,Bhatara Wisnu,bhatara wisnu
13,28,Bhatara Wisnu,bhatara wisnu
13,33,Ni Murdani,ni murdani
13,35,Ni Murdani,ni murdani
13,37,Kedis-kedise,kedis-kedise
13,39,Ni Murdani,ni murdani
13,45,Kedis,kedis
13,45,i bojog lua,i bojog lua
13,46,Ni Murdani,ni murdani
13,51,Ni Murdani,ni murdani
13,58,Ni Murdani,ni murdani
13,60,Kedis-kedise,kedis-kedise
13,60,Ni Murdani,ni murdani
13,61,Ida Sanghyang Embang,ida sanghyang embang
13,70,Kedis-kedise,kedis-kedise
13,71,anak jegeg listuayu ento,anak jegeg listuayu ento
13,72,Ni Murdani,ni murdani
13,75,Ni Murdani,ni murdani
13,76,Kedis-kedise,kedis-kedise
13,79,I bojog lua,i bojog lua
14,1,Pan Badung,pan badung
14,2,Ni Badung,ni badung
14,4,Ni Badung,ni badung
14,6,Ni Badung,ni badung
14,7,Ni Badung,ni badung
14,9,pianakne,pianak
14,9,Pan Badung,pan badung
14,10,Pan Badung,pan badung
14,10,pianakne,pianak
14,11,Ni Badung,ni badung
14,12,Ni Badung,ni badung
14,12,panakne,panak
14,13,Ni Badung,ni badung
14,16,Pan Badung,pan badung
14,16,pianaknyane,pianaknya
14,16,Ni Badung,ni badung
14,16,bapane,bapa
14,17,pianak ipune,pianak ipu
14,17,Ni Badung,ni badung
14,18,bapan ipun,bapan ipun
14,18,Ni Badung,ni badung
14,18,pianakne,pianak
14,18,ula aya ageng pisan,ula aya ageng pisan
14,19,pianaknyane,pianaknya
14,19,ula aya punika,ula aya punika
14,20,ula aya punika,ula aya punika
14,20,ula ayane punika,ula aya punika
14,21,Ula ayane punika,ula aya punika
14,21,pianak ipun,pianak ipun
14,24,Pan Badung,pan badung
14,25,Ni Badung,ni badung
14,25,ula ayane punika,ula aya punika
14,26,Ni Badung,ni badung
14,26,Pan Badung,pan badung
14,26,ula ayane punika,ula aya punika
14,27,Ni Badung,ni badung
14,28,ulane punika,ula punika
14,29,Ni Badung,ni badung
14,29,ula ayane,ula aya
14,30,Ni Badung,ni badung
14,30,bapan ipun,bapan ipun
14,30,ula,ula
14,31,pianakne,pianak
14,33,Ni Badung,ni badung
14,33,bapane,bapa
14,34,Ni Badung,ni badung
14,36,Ni Badung,ni badung
14,36,ula ayane punika,ula aya punika
15,0,Men Bekung,men bekung
15,3,Ni Bulan Kuning,ni bulan kuning
15,4,Ni Bulan Kuning,ni bulan kuning
15,5,Ni Bulan Kuning,ni bulan kuning
15,6,I raksasa,i raksasa
15,8,I Raksasa,i raksasa
15,9,I Raksasa,i raksasa
15,11,I raksasa,i raksasa
15,11,Ni Bulan Kuning,ni bulan kuning
15,12,I Raksasa,i raksasa
15,12,I Raksasa,i raksasa
15,13,Ni Bulan Kuning,ni bulan kuning
15,14,Ni Bulan Kuning,ni bulan kuning
15,14,I Raksasa,i raksasa
15,15,Raksasane,raksasa
15,16,Ni Bulan Kuning,ni bulan kuning
15,16,Men Bekung,men bekung
16,0,Cicing Alas,cicing alas
16,1,Beburon di Alas Jenggala Sila,beburon di alas jenggala sila
16,1,I Cicing Alas,i cicing alas
16,1,I Landak,i landak
16,1,I Kuwuk,i kuwuk
16,2,I Landak,i landak
16,3,Cicing Alas,cicing alas
16,6,Kedis Cerukcuk,kedis cerukcuk
16,7,I Cicing Alas,i cicing alas
16,14,I Kedis Cerukcuk,i kedis cerukcuk
16,15,I Cicing Alas,i cicing alas
16,17,I Lembu,i lembu
16,21,Lembu,lembu
16,25,I Lembu,i lembu
16,26,I Cicing Alas,i cicing alas
16,27,beburone,beburo
16,32,I Lembu,i lembu
16,33,I Cicing Alas,i cicing alas
16,34,I Kedis Cangak,i kedis cangak
16,34,I Kedis Cangak,i kedis cangak
16,35,I Lembu,i lembu
16,36,I Cicing Alas,i cicing alas
16,37,I Kedis Cangak,i kedis cangak
16,42,I Kedis Cangak,i kedis cangak
16,42,I Cicing Alas,i cicing alas
16,45,I Kedis Cangak,i kedis cangak
16,46,I Cicing Alas,i cicing alas
16,48,I Kedis Cangak,i kedis cangak
16,49,I Cicing Alas,i cicing alas
16,51,I Kedis Cangak,i kedis cangak
16,52,I Kedis Cangak,i kedis cangak
16,53,I Cicing Alas,i cicing alas
16,62,I Kedis Cangak,i kedis cangak
16,62,I Cicing Alas,i cicing alas
16,63,Kedis mabatis lantang ento,kedis mabatis lantang ento
16,70,I Cicing Alas,i cicing alas
16,71,I Kedis Cangak,i kedis cangak
16,73,I Cicing Alas,i cicing alas
17,0,Ni Jepun,ni jepun
17,1,Dadong Jepun,dadong jepun
17,3,Dadong Jepun,dadong jepun
17,7,Dadong Jepun,dadong jepun
17,12,Dadong Jepun,dadong jepun
17,15,Dadong Jepun,dadong jepun
17,23,Dadong Jepun,dadong jepun
17,26,Dadong Jepun,dadong jepun
17,27,Dadong Jepun,dadong jepun
17,29,anak luih jegeg,anak luih jegeg
17,30,anake luh ento,anake luh ento
17,31,Dadong Jepun,dadong jepun
17,32,Anake luh jegeg ento,anake luh jegeg ento
17,32,Dadong Jepun,dadong jepun
17,33,luh ento,luh ento
17,33,Dadong Jepun,dadong jepun
17,34,anak luh jegeg,anak luh jegeg
17,34,Dadong Jepun,dadong jepun
17,36,Dadong Jepun,dadong jepun
17,37,Dadong Jepun,dadong jepun
17,40,Dadong Jepun,dadong jepun
17,41,Dadong Jepun,dadong jepun
17,44,Dadong Jepun,dadong jepun
17,47,I Dadong Jepun,i dadong jepun
17,48,Dadong Jepun,dadong jepun
17,51,Dadong Jepun,dadong jepun
17,54,Dadong Jepun,dadong jepun
17,56,Dadong Jepun,dadong jepun
17,57,anak muani bajang,anak muani bajang
17,57,jelema,jelema
17,58,anake bajang ento,anake bajang ento
17,58,jelema gede-gede siteng,jelema gede-gede siteng
17,59,anake muani ento,anake muani ento
17,60,Dadong Jepun,dadong jepun
17,62,Dadong Jepun,dadong jepun
17,62,anake bajang ento,anake bajang ento
17,65,Dadong,dadong
17,65,anake bajang ento,anake bajang ento
17,66,Dadong Jepun,dadong jepun
17,67,Anake muani ento,anake muani ento
17,67,Dadong,dadong
17,69,anake muani ento,anake muani ento
17,70,Dadong Jepun,dadong jepun
17,71,Dong,dong
17,73,Dong,dong
17,74,anake ento,anake ento
17,78,Dadong Jepun,dadong jepun
17,78,anake bajang ento,anake bajang ento
17,79,anak bajang ento,anak bajang ento
17,80,Dadong Jepun,dadong jepun
17,83,Dadong,dadong
17,83,anake bajang ene,anake bajang ene
17,85,Dadong,dadong
17,85,anak bajange ento,anak bajange ento
17,85,Dadong,dadong
17,85,Dadong,dadong
17,85,I krama lenan,i krama lenan
17,86,anake bajang ene,anake bajang ene
17,87,Dadong,dadong
17,87,anak bajang,anak bajang
17,87,Dadong,dadong
17,88,Dadong,dadong
17,88,Dadong,dadong
17,88,krama desane,krama desa
17,90,anake,anake
17,91,Dadong Jepun,dadong jepun
17,91,anake bajang ento,anake bajang ento
17,92,anake bajang ento,anake bajang ento
17,93,Dadong,dadong
17,93,krama desa,krama desa
17,94,Dadong,dadong
17,95,Dadong,dadong
17,95,krama desa,krama desa
17,96,sang natha ratu,sang natha ratu
17,97,Sang Maha Wirya,sang maha wirya
17,98,natha ratu,natha ratu
17,98,krama desane,krama desa
17,99,Ida Sang Raja,ida sang raja
17,100,krama desane,krama desa
17,101,Sang Raja,sang raja
17,103,Ida Sang Raja,ida sang raja
17,104,Krama desa,krama desa
17,107,I Dadong,i dadong
17,109,Sang Maha Raja,sang maha raja
17,109,Dadong Jepun,dadong jepun
17,110,I Dadong Jepun,i dadong jepun
17,111,I Dadong Jepun,i dadong jepun
17,112,Dadong Jepun,dadong jepun
17,115,Dadong Jepun,dadong jepun
18,0,Raja Sura,raja sura
18,0,Wasudewa,wasudewa
18,0,Dewi Pritha,dewi pritha
18,1,Raja Sura,raja sura
18,1,Raja Kuntibhoja,raja kuntibhoja
18,2,Raja Sura,raja sura
18,2,Dewi Pritha,dewi pritha
18,3,Raja Kunthibhoja,raja kunthibhoja
18,3,Dewi Kunti,dewi kunti
18,4,brahmana sakti,brahmana sakti
18,5,Rsi Durvasa,rsi durvasa
18,6,sang raja,sang raja
18,7,Dewi Kunti,dewi kunti
18,7,sang brahmana sakti,sang brahmana sakti
18,8,Dewi Kunti,dewi kunti
18,8,Sang Brahmana,sang brahmana
18,9,Dewi Kunti,dewi kunti
18,10,Sang Brahma,sang brahma
18,11,Dewi Kunti,dewi kunti
18,13,Dewi Kunti,dewi kunti
18,14,Sang Dewi,sang dewi
18,15,Hyang Baskara,hyang baskara
18,15,Dewi Kunti,dewi kunti
18,16,Dewi,dewi
18,16,Hyang,hyang
18,16,Betara,betara
18,16,Dewi,dewi
18,16,Betara Surya,betara surya
18,17,Dewi Kunti,dewi kunti
18,17,Sang Rsi Durvasa,sang rsi durvasa
18,17,Hyang Betara,hyang betara
18,17,cening,cening
18,18,Dewi Kunti,dewi kunti
18,18,Betara Surya,betara surya
18,19,Dewi,dewi
18,19,Dewi Kunti,dewi kunti
18,19,cening,cening
18,20,Cening,cening
18,20,Betara Surya,betara surya
18,20,cening,cening
18,20,Dewi,dewi
18,21,Dewi Kanti,dewi kanti
18,22,Dewi Kunti,dewi kunti
18,22,Betara Surya,betara surya
19,0,sang Ekalawya,sang ekalawya
19,0,bhagawan Drona,bhagawan drona
19,1,Hyang Bhagawan,hyang bhagawan
19,2,Sang Ekalawya,sang ekalawya
19,3,Sang Ekalawya,sang ekalawya
19,3,Sang Ekalawya,sang ekalawya
19,4,sisian Ida Bhagawan Drona,sisian ida bhagawan drona
19,4,Sang Arjuna,sang arjuna
19,5,Sang guru Drona,sang guru drona
19,5,sisiane,sisia
19,6,Sang Arjuna,sang arjuna
19,8,Sang Arjuna,sang arjuna
19,8,Sang Arjuna,sang arjuna
19,9,Arjuna,arjuna
19,9,Jero anak lanang,jero anak lanang
19,9,Jero,jero
19,9,Ekalawya,ekalawya
19,9,Arjuna,arjuna
19,9,Arjuna,arjuna
19,10,Ekalawya,ekalawya
19,10,Sang Ekalawya,sang ekalawya
19,11,Arjuna,arjuna
19,11,Ekalawya,ekalawya
19,11,Dang Hyang Drona,dang hyang drona
19,12,Arjuna,arjuna
19,12,sag Arjuna,sag arjuna
19,12,Dang Hyang Drona,dang hyang drona
19,13,Sang Arjuna,sang arjuna
19,13,Sang Bhagawan,sang bhagawan
19,14,Guru Drona,guru drona
19,14,cening Sang Arjuna,cening sang arjuna
19,14,Arjuna,arjuna
19,14,sisian hyang bhagawan,sisian hyang bhagawan
19,15,Guru Drona,guru drona
19,15,sisia,sisia
19,15,Bapa,bapa
19,16,sang arjuna,sang arjuna
19,16,Hyang Bhagawan Drona,hyang bhagawan drona
19,17,sang Ekalawya,sang ekalawya
19,18,Hyang Bhagawan,hyang bhagawan
19,19,Guru Drona,guru drona
19,19,bapa,bapa
19,19,Ekalawya,ekalawya
19,19,sang ekalawya,sang ekalawya
19,19,sisian Sang Bhagawan,sisian sang bhagawan
19,20,"Guru Drona, sisian bapa","guru drona, sisian bapa"
19,20,Bapa,bapa
19,21,Ekalawya,ekalawya
19,21,Sang Bhagawan,sang bhagawan
19,22,Sang Arjuna,sang arjuna
19,23,Hyang Bhagawan,hyang bhagawan
19,23,Sang Ekalawya,sang ekalawya
19,23,Sang Bhagawan,sang bhagawan
20,0,sang Prabu Beksa,sang prabu beksa
20,1,Galuh Pradnyawati,galuh pradnyawati
20,1,Galuh Puspawati,galuh puspawati
20,1,Galuh Marmawati,galuh marmawati
20,1,Galuh Wijasantun,galuh wijasantun
20,1,Galuh martasari,galuh martasari
20,1,Galuh Sumanasa,galuh sumanasa
20,2,galuh pepitu punika,galuh pepitu punika
20,3,Biang raden galun,biang raden galun
20,3,okan-okane,okan-oka
20,4,sang prabu,sang prabu
20,6,biang Raden Galuh,biang raden galuh
20,7,biang galuh,biang galuh
20,10,raden galuh,raden galuh
20,12,Biang Raden Galuh,biang raden galuh
20,13,galuh pitu,galuh pitu
20,14,Galuh Sumanasa,galuh sumanasa
20,15,biangne,biang
20,16,Biang,biang
20,16,okane,oka
20,17,cening,cening
20,17,rakan ceninge,rakan ceninge
20,18,raden galuh,raden galuh
20,18,rakane,raka
20,19,Mbok galuh,mbok galuh
20,19,I Biang,i biang
20,20,Raden Galuh martasari,raden galuh martasari
20,21,Biang,biang
20,22,cening galuh,cening galuh
20,22,rakan ceninge,rakan ceninge
20,23,okane,oka
20,24,okane,oka
20,25,Raden Galuh Pitu,raden galuh pitu
20,26,biang galuh,biang galuh
20,27,sang prabu,sang prabu
20,31,Sang prabu,sang prabu
20,32,Sang prabu,sang prabu
20,33,Raden Galuh Pitu,raden galuh pitu
20,34,Galuh Pitu,galuh pitu
20,35,Galuh Pitu,galuh pitu
20,36,I Biang,i biang
20,37,Sang prabu,sang prabu
20,37,biang galuh,biang galuh
20,38,Raden Galuh Pitu,raden galuh pitu
20,39,Raden Galuh Pitu,raden galuh pitu
20,40,Raden Galuh Pitu,raden galuh pitu
20,41,Raden Galuh Pitu,raden galuh pitu
20,44,Raden Galuh Pitu,raden galuh pitu
20,45,raksasa,raksasa
20,46,Raden Galuh Pitu,raden galuh pitu
20,47,I Raksasa,i raksasa
20,48,Raden Galuh Pitu,raden galuh pitu
20,49,I Raksasa,i raksasa
20,50,Raden Galuh Pitu,raden galuh pitu
20,51,Raden Galuh Pradnyawati,raden galuh pradnyawati
20,52,Ida Raden Galuh,ida raden galuh
20,54,Raden Galuh Pradnyawati,raden galuh pradnyawati
20,58,Raden Galuh makasami,raden galuh makasami
20,59,Raden Galuh Pitu makasami,raden galuh pitu makasami
20,59,Raden Galuh Pitu,raden galuh pitu
20,61,I Raksasa,i raksasa
20,62,I Raksasa,i raksasa
20,64,I Raksasa,i raksasa
20,65,Raden Galuh,raden galuh
20,67,Raden Galuh,raden galuh
20,67,I Raksasa,i raksasa
20,70,I Raksasa,i raksasa
20,71,Raden Galuh Pitu,raden galuh pitu
20,72,I Raksasa,i raksasa
20,74,I Raksasa,i raksasa
20,76,I Raksasa,i raksasa
20,79,I Raksasa,i raksasa
20,80,I Raksasa,i raksasa
20,82,I Raksasa,i raksasa
20,83,I Raksasa,i raksasa
20,84,Raden Galuh pitu,raden galuh pitu
20,85,Raden Galuh ajaka papitu,raden galuh ajaka papitu
20,86,Raden Galuh,raden galuh
21,0,I Getap,i getap
21,1,I Getap,i getap
21,3,I Getap,i getap
21,3,memene,meme
21,4,I Getap,i getap
21,5,I Getap,i getap
21,7,I Getap,i getap
21,11,I Getap,i getap
21,11,memene,meme
21,13,bapane I Getap,bapa i getap
21,14,bapane I Getap,bapa i getap
21,22,bapane I Getap,bapa i getap
21,23,I Getap,i getap
21,23,meme,meme
21,23,bapane,bapa
21,24,I Getap,i getap
21,29,I Getap,i getap
21,30,I Getap,i getap
21,30,meme,meme
21,30,bapane,bapa
21,32,I Getap,i getap
21,34,Bapane I Getap,bapa i getap
21,36,bapane,bapa
21,36,I Getap,i getap
21,37,I Getap,i getap
21,38,bapane,bapa
21,39,I Getap,i getap
21,40,meme,meme
21,40,bapane I Getap,bapa i getap
21,44,I Getap,i getap
21,44,bapane,bapa
22,1,I Kedis Puuh,i kedis puuh
22,2,I Kedis Puuh,i kedis puuh
22,4,I Kedis Puuh,i kedis puuh
22,5,I Kedis Puuh,i kedis puuh
22,7,I Kedis Puuh,i kedis puuh
22,8,I Kedis Puuh,i kedis puuh
22,10,alu gede gati,alu gede gati
22,12,Alune ento,alu ento
22,12,alu,alu
22,16,I Alu,i alu
22,18,alune ento,alu ento
22,18,I Kedis Puuh,i kedis puuh
22,19,I Alu,i alu
22,20,I Alu,i alu
22,29,I Kedis Puuh,i kedis puuh
22,32,I Puuh,i puuh
22,33,I Kedis Puuh,i kedis puuh
22,36,I Kedis Puuh,i kedis puuh
22,39,I Alu,i alu
22,42,I Kedis Puuh,i kedis puuh
22,43,I Alu,i alu
22,45,I Alu,i alu
22,46,I Alu,i alu
22,47,I Kedis Puuh,i kedis puuh
22,48,Alu,alu
22,51,I Kedis Puuh,i kedis puuh
22,53,I Alu,i alu
22,53,I Kedis Puuh,i kedis puuh
22,54,I Kedis Puuh,i kedis puuh
22,59,I Kedis Puuh,i kedis puuh
22,61,I Kedis Puuh,i kedis puuh
22,62,Alu,alu
23,1,I Balu Kawanan,i balu kawanan
23,3,I Balu Kanginan,i balu kanginan
23,4,I Balu Kawanan,i balu kawanan
23,4,I Balu Kanginan,i balu kanginan
23,4,I Balu Kanginan,i balu kanginan
23,4,I Balu Kawanan,i balu kawanan
23,5,I Balu Kawanan,i balu kawanan
23,5,I Balu Kanginan,i balu kanginan
23,6,I Balu Kanginan,i balu kanginan
23,7,I Balu Kawanan,i balu kawanan
23,8,I Balu Kanginan,i balu kanginan
23,8,Beli Wayan,beli wayan
23,9,Beli,beli
23,9,Luh,luh
23,10,Beli,beli
23,10,Bli,bli
23,11,I Balu Kanginan,i balu kanginan
23,12,I Balu Kanginan,i balu kanginan
23,15,I Balu Kawanan,i balu kawanan
23,15,I Balu Kanginan,i balu kanginan
23,15,Beli Wayan,beli wayan
23,17,Luh,luh
23,17,I Balu Kawanan,i balu kawanan
23,18,I Balu Kanginan,i balu kanginan
23,20,Beli Wayan,beli wayan
23,20,I Balu Kanginan,i balu kanginan
23,21,I Balu Kawanan,i balu kawanan
23,21,I Balu Kawanan,i balu kawanan
23,22,I Balu Kawanan,i balu kawanan
23,23,Beli Kawanan,beli kawanan
23,23,I Balu Kanginan,i balu kanginan
23,24,beli,beli
23,25,I Balu Kawanan,i balu kawanan
23,26,I Balu Kanginan,i balu kanginan
23,27,Beli Wayan,beli wayan
23,27,beli,beli
23,27,I Balu Kanginan,i balu kanginan
23,27,I Balu Kawanan,i balu kawanan
23,28,I Balu Kawanan,i balu kawanan
23,30,I Balu Kawanan,i balu kawanan
23,31,I Balu Kanginan,i balu kanginan
23,31,Beli Wayan,beli wayan
23,31,Luh,luh
23,31,beli,beli
23,32,I Balu Kawanan,i balu kawanan
23,33,I Balu Kanginan,i balu kanginan
23,34,beli,beli
23,34,I Balu Kawanan,i balu kawanan
23,35,I Balu Kawanan,i balu kawanan
23,36,I Balu Kanginan,i balu kanginan
23,37,I Balu Kawanan,i balu kawanan
23,38,Beli Wayan,beli wayan
23,39,Luh,luh
23,39,bli,bli
23,39,I Balu Kawanan,i balu kawanan
23,40,I Balu Kanginan,i balu kanginan
23,41,beli,beli
23,41,I Balu Kawanan,i balu kawanan
23,42,I Balu Kawanan,i balu kawanan
23,43,I Balu Kanginan,i balu kanginan
23,44,I Balu Kawanan,i balu kawanan
23,45,Beli Wayan,beli wayan
23,45,I Balu Kanginan,i balu kanginan
23,46,beli,beli
23,46,I Balu Kawanan,i balu kawanan
23,47,I Balu Kawanan,i balu kawanan
23,47,I Balu Kanginan,i balu kanginan
23,47,I Balu Kanginan,i balu kanginan
23,48,I Balu Kawanan,i balu kawanan
23,49,Beli Wayan,beli wayan
23,50,beli,beli
23,50,beli,beli
23,50,I Balu Kanginan,i balu kanginan
23,52,beli,beli
23,52,beli,beli
23,53,I Balu Kawanan,i balu kawanan
23,54,I Balu Kanginan,i balu kanginan
23,56,pianak muani,pianak muani
23,57,I Balu Kawanan,i balu kawanan
23,62,I Balu Kawanan,i balu kawanan
23,62,pianakne,pianak
24,0,I Baluan,i baluan
24,1,I Baluan,i baluan
24,1,Ida Sang Prabu Singa,ida sang prabu singa
24,2,Ida Sang Prabu,ida sang prabu
24,2,Baluan,baluan
24,2,I Baluan,i baluan
24,2,ratu sang prabu,ratu sang prabu
24,2,I Blatuk,i blatuk
24,3,I Blatuk,i blatuk
24,3,Ida Sang Prabu,ida sang prabu
24,3,Baluan,baluan
24,3,I Blatuk,i blatuk
24,3,I Baluan,i baluan
24,4,I Blatuk,i blatuk
24,5,I Blatuk,i blatuk
24,5,Baluan,baluan
24,5,I Baluan,i baluan
24,5,Ida Sang Prabu,ida sang prabu
24,6,Ida Sang Prabu,ida sang prabu
24,6,I Baluan,i baluan
24,9,I Blatuk,i blatuk
24,10,I Blatuk,i blatuk
24,12,Ida Sang Prabu Singa,ida sang prabu singa
24,13,I Blatuk,i blatuk
24,14,Ratu Sang Prabu,ratu sang prabu
24,15,Ida Sang Prabu,ida sang prabu
24,15,I Blatuk,i blatuk
24,16,Ida Sang Prabu,ida sang prabu
24,16,Blatuk,blatuk
24,18,I Blatuk,i blatuk
24,18,Ratu Sang Prabu,ratu sang prabu
24,19,I Temisi,i temisi
24,20,I Temisi,i temisi
24,20,I Blatuk,i blatuk
24,20,Ida Sang Prabu Singa,ida sang prabu singa
24,21,Ida Sang Prabu,ida sang prabu
24,22,I Temisi,i temisi
24,22,I Blatuk,i blatuk
24,23,I Temisi,i temisi
24,24,I Blatuk,i blatuk
24,24,I Temisi,i temisi
24,25,I Temisi,i temisi
24,25,Blatuk,blatuk
24,25,I Blatuk,i blatuk
24,25,Ida Sang Prabu,ida sang prabu
24,26,I Temisi,i temisi
24,29,Ida Sang Prabu,ida sang prabu
24,29,Ratu Sang Prabu,ratu sang prabu
24,29,Ida Sang Prabu,ida sang prabu
24,29,Temisi,temisi
24,30,I Kunang-Kunang,i kunang-kunang
24,31,I Kunang-Kunang,i kunang-kunang
24,32,I Kunang-Kunang,i kunang-kunang
24,32,I Temisi,i temisi
24,34,I Kunang-Kunang,i kunang-kunang
24,35,I Kunang-Kunang,i kunang-kunang
24,35,Temisi,temisi
24,35,I Temisi,i temisi
24,37,I Kunang-Kunang,i kunang-kunang
24,38,Ida Sang Prabu Singa,ida sang prabu singa
24,39,Ida Sang Prabu,ida sang prabu
24,39,Kunang-Kunang,kunang-kunang
24,41,I Kunang-Kunang,i kunang-kunang
24,41,Ratu Sang Prabu,ratu sang prabu
24,42,I Beduda,i beduda
24,45,I Kunang-Kunang,i kunang-kunang
24,45,Ida Sang Prabu,ida sang prabu
24,46,Kunang-Kunang,kunang-kunang
24,46,I Beduda,i beduda
24,46,I Kunang-Kunang,i kunang-kunang
24,47,I Beduda,i beduda
24,48,I Kunang-Kunang,i kunang-kunang
24,48,Beduda,beduda
24,49,I Beduda,i beduda
24,49,Kunang-Kunang,kunang-kunang
24,49,I Kunang-Kunang,i kunang-kunang
