StoryID,SentenceID,Character
94,17,I Punta Jrudeh
94,17,I Punta Jrudeh
94,18,prabunidane
94,20,prabunidane
94,21,Ida Sang Prabu
94,21,Prameswari
94,21,putrane
94,21,Ida Sang Prabu
94,21,balian
94,22,baliane
94,24,Raden Mantri
94,25,Ida Sang Prabu
94,27,Men Bekung
94,27,Raden Galuh
94,27,Ni Dukun Sakti
94,28,Ida Raden Mantri
94,29,Ida Sang Prabu
94,29,anake tua ento
94,30,Ida Raden Galuh
94,30,anak tua
94,31,Raden Mantri
94,32,Ida Raden Mantri
94,32,Ida Sang Prabu
94,32,putrane
94,32,anake tua ento
94,33,Ida Raden Mantri
94,34,Ida Raden Galuh
94,35,Ida Raden Mantri
94,35,anake luh
94,36,Ida Raden Galuh
94,36,Ida Raden Mantri
94,36,Raden Galuh
94,37,Ida Raden Galuh
94,38,Jero Dukun
94,38,Jero Dukun
94,38,Jerone
94,38,Ida Raden Galuh
94,38,mantri Koripan
94,40,anake luh ento
94,40,I Galuh Daha
94,41,I Galuh Daha
94,42,mantri Koripan
94,42,Ida Raden Galuh
94,42,Ida Raden Mantri
94,42,Raden Galuh
94,43,Ida Raden Galuh
94,43,Ida Raden Mantri
94,44,Ida Raden Mantri
94,44,ida Sang Prabu
94,45,Ida Raden Mantri
94,45,Sang Prabu
94,45,Raden Galuh
94,46,Ida Sang Prabu
94,46,prameswari
94,47,Ida Raden Galuh
94,47,Raden Mantri
94,48,Raden Galuh
94,48,Sang Prabu
94,48,prameswari
94,48,Raden Mantri
94,49,Ratu Sang Prabu
94,49,kalih prameswari
94,49,bapa
94,49,Ida Sang Prabu Daha
94,49,Ida Sang Prabu
94,49,prameswari
94,49,Cening Nanak Galuh
94,49,Bapa
94,49,I Aji
94,50,Ida Raden Galuh
94,50,Sang Prabu
94,50,prameswari
94,51,Ida Sang Prabu
94,53,Ida Sang Prabu Daha
94,53,prameswari
94,54,Ida Raden Mantri
94,54,Raden Galuh
95,1,para dewatane
95,1,Detia
95,1,danawane
95,2,Sangiang Narayana
95,3,para dewata
95,3,detia
95,3,danawane
95,4,Sang
95,8,Sang Ananta Boga
95,11,Sang Akupa
95,12,Sanghiang Indra
95,13,Sanghiang Basuki
96,1,Pan Angklung Gadang
96,3,Pan Angklung Gadang
96,4,Ida Anake Agung
96,4,Pan Angklung Gadang
96,4,Bapa Angklung Gadang
96,4,Pan Angklung Gadange
96,5,Pan Angklung Gadang
96,5,Ratu Dewa Agung
96,5,Anake Agung
96,6,Ida Anake Agung
96,6,Pan Angklung Gadang
96,7,Pan Angklung Gadang
96,7,Pan Angklung Gadang
96,8,Angklung Gadang
96,9,Pan Angklung Gadang
96,9,Ratu Dewa Agung
96,10,Ida Anake Agung
96,10,Angklung Gadang
96,12,Ida Anake Agung
96,12,Angklung Gadang
96,12,Angklung Gadang
96,14,Ratu Dewa Agung
96,14,Ida Anake Agung
96,14,Pan Angklung Gadang
96,16,Pan Angklung Gadang
96,18,Pan Angklung Gadang
96,19,Pan Angklung Gadang
96,20,Ida Anake Agung
96,21,Pan Angklung Gadang
96,22,Pan Angklung Gadang
96,23,Pan Angklung Gadange
96,23,Pan Angklung Gadang
96,23,Ratu Dewa Agung
96,23,
96,25,Pan Angklung Gadang
96,25,I Angklung Gadang
96,25,Pan Angklung Gadang
96,26,Pan Angklung Gadang
96,26,Pan Angklung Gadang
96,28,Pan Angklung Gadang
96,28,Ida Anake Agung
96,31,Pan Angklung Gadang
96,31,Ratu Dewa Agung
96,32,Pan Angklung Gadang
96,32,Ida Anake Agung
96,32,Pan Angklung Gadang
96,32,Pan Angklung Gadang
96,32,kurenannya
96,34,Pan Angklung Gadang
96,35,kurenanne
96,37,krama banjare
96,37,Jero Klian
96,37,kramane
96,38,I Sendi
96,41,I Tampul
96,44,Jero Kelian
96,45,I Lambang
96,48,Pan Angklung Gadang
96,50,Pan Angklung Gadang
96,50,kulukne
96,50,Kuluk
96,50,kuluk
96,50,kuluk
96,51,kulukne
96,52,kulukne
96,53,Jero Klian
96,53,Pan Angklung Gadang
96,53,Krama banjare
96,53,Pan Angklung Gadange
96,54,Pan Angklung Gadang
96,55,cicingne
96,56,cicingne
96,56,Pan Angklung Gadang
96,58,krama banjare
96,58,Pan Angklung Gadange
96,58,cicing
96,59,Pan Angklung Gadang
96,60,cicingne
96,60,Kuluk
96,60,kuluk
96,60,kuluk
96,61,cicingne
96,62,Pan Angklung Gadange
96,62,I Wayan Sebetan
96,63,I Wayan Sebetan
96,63,kulukne
96,63,Pan Angklung Gadang
96,64,Bapa Angklung Gadang
96,64,kulukne
96,64,bapane
96,65,Jero Wayan
96,65,kuluk
96,67,I Wayan Sebetan
96,67,Bapa Angklung Gadang
96,67,kuluke
96,67,kuluk
96,67,bapane
96,67,bapa
96,68,I Wayan Sebetan
96,68,Pan Angklung Gadang
96,69,Pan Angklung Gadang
96,69,cicingne
96,70,Pan Angklung Gadang
96,70,I Wayan Sebetan
96,70,kulukne
96,71,kulukne
96,72,I Wayan Sebetan
96,73,cicingne
96,73,kulukne
96,76,I Wayan Sebetan
96,76,cicingne
96,76,dagang nasine
96,77,Cicingne
96,78,cicing
96,78,cicingne
96,79,I Wayan Sebetan
96,79,cicingne
96,80,cicingne
96,81,I Wayan Sebetan
96,82,I Wayan Sebetan
96,82,cicingne
96,83,cicingne
96,83,cicingne
96,84,cicing
96,84,I Wayan Sebetan
96,84,cicingne
96,85,cicingne
96,85,I Wayan Sebetan
96,85,cicing
96,86,I Wayan Sebetan
96,90,I Wayan Sebetan
96,91,Pan Angklung Gadang
96,92,Pan Angklung Gadang
96,92,Bapa Pan Angklung Gadang
96,92,bapa
96,92,bapane
96,93,bapane
96,93,bapane
96,94,bapa
96,95,Bapa
96,96,Pan Angklung Gadang
96,96,kurenanne
96,96,Memenne
96,97,Pan Angklung Gadang
96,98,Pan Angklung Gadang
96,99,Kurenanne
96,100,Pan Angklung Gadang
96,100,kurenanne
96,100,Memenne
96,101,Pan Angklung Gadange
96,101,Pan Angklung Gadange
96,102,krama banjare
96,102,Pan Angklung Gadange
96,103,Jero Kalian
96,103,Pan Angklung Gadang
96,104,Jero Kelian
96,104,jero
96,104,krama banjar
96,104,Krama banjar
96,105,Krama banjare
96,106,Jero Klian
96,106,krama banjare
96,106,Bapa Angklung Gadang
96,106,Bapa
96,107,bapa
96,109,Bapane
96,109,Bapa
96,109,Bapane
96,110,kramane
96,110,Bapane
96,111,Jero Klian
96,111,Pan Angklung Gadang
96,111,Jero Klian
96,111,jerone
96,111,jerone
96,112,Pan Angklung Gadange
96,112,Jro Klian
96,112,kramane
96,113,Krama banjare
96,114,Pan Angklung Gadang
96,114,Jero Klian
96,114,Jero Klian
96,114,Jero Klian
96,115,krama banjare
96,116,Jero Klian
96,116,Bapa
96,116,bapa
96,117,Pan Angklung Gadang
96,117,kurenanne
96,117,Memenne
96,117,Pan Angklung Gadang
96,118,kurenanne
96,118,Pan Angklung Gadang
96,119,kurenanne
96,121,Pan Angklung Gadang
96,124,kurenanne
96,126,I Giur
96,127,I Giur
96,127,Pan Angklung Gadange
96,128,Pan Angklung Gadang
96,128,I Giur
96,128,Pan Angklung Gadang
96,129,I Giur
96,129,Pan Angklung Gadang
96,130,Pan Angklung Gadang
96,131,I Giur
96,134,I Giur
96,135,I Giur
96,136,I Giur
96,138,I Giur
96,142,I Giur
96,145,I Giur
96,145,Pan Angklung Gadang
96,149,I Giur
97,1,Pan Balang Tamak
97,3,desane
97,5,Pan Balang Tamak
97,5,desane
97,6,desane
97,8,desane
97,8,Pan Balang Tamak
97,9,panyarikan desane
97,9,Pan Balang Tamak
97,9,Pan Balang Tamak
97,11,Pan Balang Tamak
97,12,desane
97,12,Pan Balang Tamak
97,14,desane
97,15,krama desane
97,15,Pan Balang Tamak
97,16,desane
97,16,Pan Balang Tamak
97,17,desane
97,17,Pan Balang Tamak
97,18,Pan Balang Tamak
97,18,klihan desane
97,18,pan Balang Tamak
97,19,panyarikan desane
97,20,jero panyarikan
97,20,jerone
97,20,desane
97,24,Pan Balang Tamak
97,25,Pan Balang Tamak
97,26,Pan Balang Tamak
97,26,desane
97,27,desane
97,28,desane
97,28,Pan Balang Tamake
97,29,Pan Balang Tamak
97,30,desane
97,32,Pan Balang Tamak
97,33,Krama desane
97,34,Pan Balang Tamak
97,35,desane
97,36,Pan Balang Tamak
97,37,desane
97,39,desane
97,39,timpalne
97,40,Pan Balang Tamak
97,40,Pan Balang Tamak
97,40,Pan Balang Tamak
97,41,desane
97,41,Pan Balang Tamak
97,42,Pan Balang Tamake
97,43,desane
97,44,Pan Balang Tamak
97,46,Pan Balang Tamak
97,46,jero desa
97,47,desane
97,47,desane
97,47,desane
97,48,desane
97,48,Pan Balang Tamak
97,50,Pan Balang Tamak
97,50,desane
97,51,Pan Balang Tamak
97,51,desane
97,52,Pan Balang Tamak
97,53,Pan Balang Tamak
97,53,jero
97,54,penyarikanne
97,56,Pan Balang Tamak
97,56,desane
97,56,Pan Balang Tamak
97,57,desane
97,57,Pan Balang Tamak
97,58,Pan Balang Tamak
97,59,Pan Balang Tamak
97,61,Pan Balang Tamak
97,63,anak makita masakit basang
97,63,Pan Balang Tamak
97,63,jero desa
97,64,anake ne masakit basang
97,64,Pan Balang Tamak
97,65,anake mesakit basang
97,65,jerone
97,65,Pan Balang Tamak
97,65,Jerone
97,66,jerone
97,67,Pan Balang Tamak
97,68,desane
97,68,Pan Balang Tamak
97,69,anake agung
97,70,Pan Balang Tamak
97,71,Pan Balang Tamak
97,71,kurenanne
97,75,Pan Balang Tamak
97,76,Men Balang Tamak
97,77,desane
97,77,Pan Balang Tamak
97,78,Pan Balang Tamak
97,79,desane
97,80,desane
97,80,Pan Balang Tamak
97,81,anake agung
97,84,Men Balang Tamak
97,84,anake agung
97,86,kurenan Pan Balang Tamake
97,86,kurenanne
97,87,timpalne
97,87,timpalne
97,89,timpalne
97,90,timpalne
97,93,jero mangku
97,93,jero mangku
97,94,pepek desane
97,96,pepek
97,96,desane
97,98,desane
98,1,Pan Jempenit
98,1,Men Jempenit
98,2,Pan Jempenit
98,2,anak ngaba lelipi
98,3,Pan Jempenit
98,4,jero
98,4,lelipine
98,4,anake ngaba lelipi
98,5,Pan Jempenit
98,5,lelipine
98,8,lelipine
98,9,anak ngaba lelipi
98,10,lelipi
98,10,Pan Jempenit
98,12,naga ngredep janggarne
98,12,nagane
98,15,Pan Jempenit
98,15,cucun kaine
98,15,Pan Jempenit
98,15,anak makta lelipi matali
98,16,putun idewane
98,18,Pan Jempenit
98,19,Pan Jempenit
98,20,lelipine
98,21,nagane
98,24,pan jempenit
98,28,Pan Jempenit
98,29,nagane
98,29,nagane
98,32,Pan Jempenit
98,34,kurenane
98,37,bapane
98,37,Pan Jempenit
98,39,memene
98,40,ane muani
98,41,Pan jempenit
98,46,Men Jempenit
98,47,Men Jempenit
98,48,dagange
98,48,Men Jempenit
98,49,Pan Jempenit
98,49,Pan Jempenit
98,50,Pan Jempenit
98,50,kurenane
98,53,memene
98,54,Pan Jempenit
98,54,Men Jempenit
98,57,Men Jempenit
98,57,ane muani
98,58,Men Jempenit
98,58,pande
98,59,pandene
98,59,pandene
98,60,Men Jempenit
98,61,Men Jempenit
98,62,Pan Jempenit
98,64,Pan Jempenit
98,64,kurenane
98,65,memene
98,65,Men jempenit
98,66,bapane
98,67,pande
98,68,Pan Jempenit
98,68,pande
98,69,Pan Jempenit
98,69,"i bikul, i meong"
98,69,i cicing
98,70,i bikul
98,70,i meong
98,70,i cicing
98,71,i bikul
98,71,timpalne
98,71,i bikul
98,71,i meong
98,71,i cicing
98,71,i bikul
98,73,cicing
98,73,i meong
98,75,timpalne
98,76,i bikul
98,76,i meong
98,77,I cicing
98,78,i bikul
98,79,i bikul
98,80,I meong
98,81,i bikul
98,81,i meong
98,81,i cicing
98,82,timpalne
98,85,cicing
98,86,i cicing
98,87,i bikul
98,90,i meong
98,90,i meong
98,90,i bikul
98,90,i cicing
98,91,i meong
98,92,i meong
98,92,i bikul
98,95,meong
98,97,i meong
98,97,bikul
98,100,i meong
98,101,kedis muwun
98,102,i meong
98,103,i kedis muwun
98,103,meong
98,103,i meong
98,103,kedis muwun
98,105,i kedis muwun
98,105,meong
98,107,kedise
98,108,i dadeleg
98,108,i kedis muwun
98,109,i deleg
98,111,kedis muwun
98,112,i kedis muwun
98,112,deleg
98,112,i meong
98,114,deleg
98,118,i deleg
98,118,i kedis muwun
98,119,i kedis muun
98,119,i meong
98,120,i meong
98,120,timpal-timpalne
98,121,i meong
98,121,Pan Jempenit
98,121,i meong
98,122,i meong
98,122,i meong
98,123,Pan Jempenit
98,124,"i bikul, i meong"
98,124,i cicing
98,125,Pan Jempenit
98,125,bikul
98,126,i bikul
98,127,i cicing
98,128,i meong
98,128,i cicing
98,129,i bikul
98,129,i meong
98,129,meong
98,132,i meong
98,134,i bikul
98,134,i bikul
98,134,meong
98,135,i cicing
98,135,i meong
98,136,meong
98,137,i meong
98,138,i meong
98,138,i cicing
98,139,i meong
98,139,i cicing
98,139,i meong
98,141,cicing
98,142,i cicing
98,143,i meonge
98,143,i cicing
98,143,i bikul
99,1,Pan Poleng
99,2,Pan Poleng
99,2,Men Poleng
99,2,Men Poleng
99,3,Men Poleng
99,3,Pan Poleng
99,4,Pan Poleng
99,4,pan Poleng
99,6,anak ngba cicing berag
99,6,Pan Poleng
99,6,anake totonan
99,6,Pan Poleng
99,6,anake ngaba cicinge totonan
99,6,cicing berag gatine
99,6,cicing berag
99,6,cicinge ento
99,6,cicinge
99,7,Pan Poleng
99,7,cicinge to
99,9,anak ngbe meyong
99,9,Pan Poleng
99,9,anake ento
99,9,anake totonan
99,9,Pan Poleng
99,9,meyong
99,9,meyonge ento
99,9,meyong tiange
99,9,meyonge ento
99,10,Pan Poleng
99,11,anak ngabe bikul
99,11,bikul
99,12,anake ngbe bikule ento
99,12,Pan Poleng
99,12,bikule totonan
99,12,bikul
99,12,bikule ento
99,13,Pan Poleng
99,14,anak lakar ngematiang lipi
99,14,pan Poleng
99,14,anake
99,14,lipine entto
99,15,Pan Poleng
99,16,anake totonan
99,16,Pan Poleng
99,16,"lipine ento, lipine"
99,17,Pan Poleng
99,18,kurenanne
99,19,cicing
99,19,meyong
99,19,bikul
99,19,lipi
99,20,Men Poleng
99,20,Pan Poleng
99,20,Pan Poleng
99,21,cicinge
99,21,meyonge
99,21,bikule
99,21,lipine to
99,23,Lipine totonan
99,23,lelipine
99,23,Pan Poleng
99,24,Pan Poleng
99,24,kaki
99,24,kakine
99,24,Pan Poleng
99,25,Pan Poleng
99,28,lelipine
99,28,pan Poleng
99,29,Kaki
99,31,Pan Poleng
99,32,Pan Poleng
99,32,Men Poleng
99,32,Pan Poleng
99,32,lipine
99,32,Pan Poleng
99,34,Pan Poleng
99,34,kurenane
99,35,Men Poleng
99,35,men Poleng
99,36,Pan Poleng
99,38,pandene
99,39,pandene
99,40,pandene
99,41,pandene
99,42,pandene
99,43,pandene
99,44,Pan Polenge totonan
99,44,pandene
99,45,pandene
99,45,Men Poleng
99,47,pandene
99,48,Men Poleng
99,48,Pan Poleng
99,49,Pan Poleng
99,49,Men Poleng
99,50,cicinge
99,50,meyonge
99,50,bikule
99,51,cicinge
99,51,meyonge
99,51,bikule
99,51,pandene
99,53,cicinge
99,53,timpal-timpalne
99,54,cicinge
99,54,timpal-timpalne
99,55,pandene ento
99,56,I meyong
99,57,bikule
99,57,I meyong
99,57,"bikul, pandene"
99,58,cicinge
99,58,timpal-timpalne
99,61,Pandene
99,62,bikule
99,62,cicing
99,62,i meyong
99,62,meyonge
99,62,cicinge
99,62,bikule
99,63,bikule
99,63,cicicnge
99,63,I meyong
99,67,I cicing
99,67,meyong
99,67,bikul
99,68,I meyong
99,68,"I bikul, cicing"
99,68,cicinge
99,68,meyong
99,68,bikul
99,68,meyonge
99,68,timpalne
99,69,I meyong
99,69,cicing
99,69,cicing
99,69,I cicing
99,69,I cicinge
99,74,I cicinge
99,76,gadagan sarapa
99,76,i meyong
99,77,I gadagan
99,77,I meyong
99,77,meyong
99,77,meyonge
99,78,I gadagan
99,78,meyong
99,78,I meyong
99,78,gadagane
99,79,gadaganne
99,79,meyonge
99,80,gadaganne
99,80,meyonge
99,81,cicinge
99,81,timpal-timpalne
99,81,I meyong
99,81,I bikul
99,82,Men Poleng
99,82,Men Poleng
99,85,cicinge
99,85,bikule
99,85,meyonge
99,85,Men Poleng
99,85,Pan Poleng
99,86,Pan Poleng
99,86,Men Poleng
100,1,Pan Tuung Kuning
100,1,Men Tuung Kuning
100,2,Pan Tuung Kuning
100,3,bikul
100,4,rabi Mantri Koripan
100,5,Men Tuung Kuning
100,8,I Bikul
100,9,I Bikul
100,10,Pan Tuung Kuning
100,10,I Bikul
100,11,Bikule ento
100,12,bikule ento
100,13,Mantri Koripan
100,14,rabin idane
100,15,rabin idane
100,16,rabin idane
100,17,okan idane
100,18,Aji
100,18,aji
100,18,i biang
100,18,ajin idane
100,18,cening
100,18,biang ceninge
100,19,Aji
100,20,Raden Galuh
100,20,biange
100,22,bikule ento
100,22,biange
100,22,biangne
100,23,biang
100,25,Raden Galuh
100,26,ajin idane
100,26,Cening Galuh
100,26,Raden Galuh
100,27,Raden Galuh
100,28,ajin idane
100,31,Raden Galuh
100,32,ajin idane
100,33,okane
100,34,okane
100,35,okane
100,35,i biang
100,35,Aji
100,35,cening aji
100,35,biange
100,36,cening
100,36,okane
100,37,okane
100,38,Ida Mantri Koripan
101,1,Pan Mangut
101,3,Pan Mangut
101,5,Jro Kelihan Desa
101,5,Pan Mangut
101,6,Pan Mangut
101,7,Jro Kelihan Desa
101,8,Pan Mangut
101,10,Jro Kelihan Desa
101,10,Pan Mangut
101,11,Jro Kelihan Desa
101,13,Jro Kelihan Desa
101,13,Pan Mangut
101,14,Jro Kelihan Desa
101,14,Pan Mangut
101,14,Pan Mangut
101,15,Jro Kelihan Desa
101,17,Jro Kelihan Desa
101,17,Pan Mangut
101,19,Pan Mangut
101,21,Pan Mangut
101,22,Pan Mangut
101,27,Pan Mangut
101,28,Pan Mangut
101,31,Pan Mangut
101,32,Pan Mangut
101,34,Pan Mangut
101,35,Pan Mangut
101,40,Pan Mangut
101,41,Liu anake
101,41,Pan Mangut
101,43,Pan Mangut
101,45,liu anake
101,45,Pan Mangut
101,45,liu anake
101,45,Pan Mangut
101,46,Pan Mangut
101,47,anak makita matakon
101,47,Pan Mangut
101,48,Pan Mangut
101,55,krama desane
102,1,I Kedis cangak
102,1,padanda baka
102,2,ulame
102,4,ulam
102,4,I Kedis Cangak
102,6,ulam
102,6,Sang Cangak
102,6,ulam
102,7,akeh ulame
102,7,sang cangak
102,7,Sang cangak
102,7,ulam
102,7,Sang Cangak
102,7,para ulame
102,8,Sang Cangak
102,8,bapa
102,9,bapa
102,10,bapa
102,11,bapa
102,11,makasami ulame
102,11,sang cangak
102,12,Sang Cangak
102,13,para ulame
102,14,para mendega
102,14,ulame sami
102,15,Makasami ulame
102,16,Para ulame
102,17,Sang Pedanda Baka
102,20,para ulame
102,21,ulam
102,21,Sang cangak
102,22,i yuyu
102,23,sang cangak
102,23,pedanda baka
102,24,sang yuyu
102,25,sang cangak
102,26,sang yuyu
102,28,i yuyu
102,28,sang cangake
102,28,ulame
102,29,I yuyu
102,31,Sang cangak
102,31,i yuyu
102,32,I yuyu
102,32,sang cangak
102,32,sang yuyu
103,1,Prabu Pajajaran
103,1,Raden Jajarpikatan
103,4,tukang tenung
103,5,tukang tenung
103,5,Ida Raden Jajarpikatan
103,6,Ida Raden Jajarpikatan
103,8,Raden Jajarpikatan
103,9,Raden Jajarpikatan
103,11,Widiadari
103,12,Widiadari Nilotama
103,14,Widiadari Nilotama
103,15,Raden Jajarpikatan
103,16,Widiadari
103,16,jerone
103,16,jerone
103,17,jerone
103,17,Widiadari Nilotama
103,18,jerone
103,19,Jerone
103,20,Widiadari Nilotama
103,20,jerone
103,20,jerone
103,21,Widiadari Nilotama
103,21,Raden Bang Paguyangan
103,22,Widiadari Nilotama
103,22,rabine
103,22,Beli
103,22,okan beline
103,24,Raden Jajarpikatan
103,24,rabine
103,24,Widiadari Nilotama
103,26,rabinida
103,28,Widiadari Nilotama
103,29,Widiadari Nilotama
103,30,Widiadari Nilotama
103,30,rabine
103,30,Beli
103,30,beli
103,30,beli
103,30,okan beline
103,30,
103,31,Raden Jajarpikatan
103,31,rabine
104,2,Sang Prabu Manu Tuturan Surya Wangsa
104,3,Sang Prabhu Dasaratha
104,5,Ida Sang Prabhu
104,6,Dang Hyang Purohita
104,8,Ida Sang Prabu
104,10,para rabin Idane
104,11,para baudanda
104,11,para wikune
104,13,Sang Prabhu Dasaratha
104,14,Panangkilane
104,15,Sang Prabhu
104,15,para panjake
104,17,Panangkilane
104,17,Ida Sang Prabu
104,17,para wiku
104,17,baudandan Ida
104,18,lanang-lanang
104,18,istri-istri
104,19,Para bala wargin Ida
104,19,para agung
104,19,para wikune
104,20,wikune
104,20,Ida Rsi Srengga
104,21,Ida Rsi Srengga
104,22,para panjake
104,24,Ida Rsi Srengga
104,24,Ida Bhatara Brahma
104,25,Ida Rsi Srengga
104,25,Ida Bhatara Brahma
104,25,Ida Rsi
104,26,Ida Sang Prabhu
104,27,pramisuarin Ida Sang Prabhu
104,28,rabin Sang Prabhu
104,29,Sang Rama
104,29,Sang Bharata
104,29,Sang Laksmana
104,29,Ida Sang Satrugna
105,1,Ida Sang Prabhu
105,2,Prabhune
105,3,Ida Raden Galuh Daha
105,4,ajine
105,4,Ratu aji
105,6,anake agung
105,6,panyrowane
105,6,I Nanak Galuh
105,8,Raden Galuh
105,8,panyrowan
105,8,I Nginte
105,8,I Ngemban
105,12,Raden Galuh
105,12,panyrowane
105,14,I Nginte
105,14,Ngemban
105,14,Raden Galuh
105,15,panyrowane
105,16,Ida Raden Galuh
105,16,anake agung
105,17,panyrowane
105,17,anake agung
105,18,Ratu Dewa Agung
105,18,Ida Raden Galuh
105,19,Raden Galuhe
105,20,Ida Sang Prabhune
105,20,Raden Galuh
105,22,Raden Galuhe
105,22,I Sampi Wadak
105,24,I Sampi Wadak
105,24,I Raden Galuh
105,25,I Sampi
105,25,I Raden Galuh
105,26,I Sampi Wadak
105,26,Jro Istri
105,26,Jrone
105,26,Jrone
105,27,I Sampi
105,27,Idane Raden Galuh
105,27,Jro Sampi
105,27,okan Sang Prabhu Daha
105,29,I Sampi Wadak
105,30,I Sampi Wadak
105,30,I Galuh
105,31,I Sampi Wadak
105,31,Ida Raden Galuh
105,32,Ida Raden Galuh
105,32,I Sampine
105,33,I Raden Galuh
105,34,I Raden Galuh
105,35,I Sampi Wadak
105,35,Me Lutung
105,35,I Sampine
105,36,Raden Galuh
105,36,Me Lutung
105,36,Raden Galuh
105,37,Me Lutung
105,38,Ratu Dewa Ayu
105,39,I Sampi Wadak
105,41,I Sampi Wadak
105,42,Me Lutung
105,42,Me Lutung
105,43,I Dewa Ayu
105,46,I Lutung
105,46,Raden Galuh
105,46,Me Lutung
105,47,Raden Galuh
105,47,Me Lutung
105,48,I Sampi Wadak
105,48,Raden Galuh
105,49,Sang Sampi
105,49,Raden Galuh
105,50,I Sampi Wadak
105,50,Me Lutung
105,51,I Lutung
105,51,I Sampi Wadak
105,52,Lutung
105,52,Lutung
105,52,Raden Galuh
105,53,I Lutung
105,56,I Sampi
105,57,I Sampi
105,57,I Lutung
105,57,I Sampi Wadak
105,58,I Lutung
105,59,I Sampi Wadak
105,60,I Sampi
105,60,I Raden Galuh
105,62,Raden Galuh
105,62,Me Lutung
105,63,I Lutung
105,63,I Sampi
105,64,Sampi
105,64,Raden Galuh
105,66,I Sampi Wadak
105,70,I Sampi Wadak
105,71,I Sampi
105,71,I Lutung
105,72,I Sampi Wadak
105,73,I Sampi Wadak
105,73,Raden Galuh
105,73,I Sampi
105,73,I Lutung
105,74,I Lutung
105,74,I sampi
105,75,Lutung
105,75,I Raden Galuh
105,78,I Sampi
105,79,I Sampi
105,79,I Lutung
105,80,I Sampi Wadak
105,80,Raden Galuh
105,81,I Lutung
105,82,I sampi
105,82,I Lutung
105,83,I sampi
105,83,I Lutung
105,83,I Lutung
105,84,I sampi
105,84,I Lutung
105,85,Lutung
105,86,raden galuh
105,88,I Lutung
105,89,I sampi
105,89,I sampi
105,90,raden galuh
105,92,I sampi wadak
105,94,I sampi
105,95,sampi wadak
105,95,raden galuh
105,95,I Sampi Wadake
105,96,raden galuh
105,97,I Sampi Wadak
105,97,raden galuh
105,98,Galuh Daha
105,99,bapa
105,99,bapa
105,99,Sampi Wadak
105,100,I Mantri Koripan
105,102,Raden Galuh
105,102,Men Lutunge
105,103,I Lutung
105,103,Raden Galuh
105,104,Kedis-kedise
105,104,Raden Galuh
105,106,Kedise
105,106,I Lutunge
105,108,I Lutung
105,108,Kedise
105,109,kedis
105,110,kedise
105,112,meme Lutung
105,113,I Lutung
105,114,Raden Galuh
105,114,I Lutunge
105,114,I Lutung
105,114,I Raden Galuhe
105,114,I Lutung
105,117,I Lutung
105,117,I Rangsasa
105,118,I rangsasa
105,120,I Lutung
105,121,raden galuh
105,122,me Lutung
105,123,meme
105,123,memene
105,124,Ratu dewa ayu
105,130,I Lutung
105,130,I rangsasa
105,131,I rangsasa
105,131,I rangsasa
105,134,I Rangsasa
105,136,I Rangsasa
105,137,I Lutung
105,140,I Lutung
105,142,I Lutung
105,142,I Rangsasa
105,143,I Lutunge
105,146,I Lutung
105,146,I Rangsasa
105,148,Raden Galuh
105,149,Raden Galuh
105,149,I Rangsasa
105,150,Raden Galuh
105,151,Raden Galuh
105,153,I Radem Galuh
105,157,I Lutung
105,159,I Lutung
105,160,i raden galuh
105,162,I Lutung
105,163,I Lutung
105,163,Raden Galuh
105,164,meme Lutung
105,164,meme
105,164,meme
105,165,Ratu Dewa Ayu
105,166,meme
105,167,I Rangsasane
105,169,I Rangsasa
105,170,meme
105,171,meme
105,171,memene
105,172,I Rangsasa
105,173,Ratu Dewa Ayu
105,173,I Rangsasa
105,174,I Rangsasa
105,176,meme
105,176,Me Lutung
105,180,Raden Galuh
105,180,I Lutung
105,181,raden galuh
105,182,Raden Galuh
105,184,I Lutung
105,184,I Rangsasane
105,185,I Rangsasa
105,185,I Lutung
105,186,Lutung
105,188,Raden Galuh
105,195,Raden Galuh
105,196,I Lutung
105,196,I Rangsasa
105,196,I Lutung
105,197,Lutung
105,197,Raden Galuh
105,198,I Lutung
105,199,Raden Galuh
105,200,Lutung
105,201,I Lutung
105,202,I Rangsasa
105,204,ratu dewa ayu
105,205,I Raden Galuh
105,205,I Lutung
105,206,Raden Galuh
105,208,I Lutung
105,208,I Rangsasane
105,209,I Lutung
105,211,I Lutung
105,214,Raden Galuh
105,215,I Rangsasa
105,216,Raden Galuh
105,217,I Lutung
105,218,I Raden Galuh
105,219,Raden Galuh
105,219,I Rangsasa
105,225,I Lutung
105,226,I Rangsasa
105,226,I Raden Galuh
105,227,I Lutung
105,229,ratu Raden Galuh
105,230,I Dewa Ayu
105,230,I Rangsasa
105,231,Raden Galuh
105,231,I Lutunge
105,232,dewa ayu
105,233,I Rangsasa
105,237,Raden Galuh
105,237,I Rangsasa
105,239,I Rangsasa
105,239,I Lutung
105,241,Raden Galuh
105,242,I Lutung
105,243,Raden Galuh
105,244,me Lutung
105,244,I Rangsasa
105,245,ratu dewa ayu
105,246,I Rangsasa
105,249,I Raden Galuh
105,250,Raden Galuh
105,250,I Rangsasa
105,250,I Lutung
105,251,Rangsasane
105,252,I Rangsasane
105,253,I Rangsasa
105,253,Raden Galuh
105,253,galuh Daha
105,253,bapa
105,255,I Mantrin Koripan
105,257,Raden Galuh
105,257,I Lutung
105,257,ida mantrin Koripan
