story_id,person,aliases,type,sentence_id,text,is_dialogue,count_lexicon,is_subject,is_object
110,Tokoh-2,['Sang Muun'],Antagonist,37, Dingeha sawat pesan ba duur teken Sang Muun,0,0.0,1,0
61,Tokoh-2,"['I Lelipi Gadang', 'Lelipi Gadang', 'lelipi gadang gede', 'I Lelipi']",Antagonist,49, Kacerita jani disubane telah baana ngamah katake dadi keweh kone I Lelipi Gadang majalan,0,0.0,1,1
53,Tokoh-2,"['kedis goak', 'I Goak', 'Goak', 'I Goal']",Protagonist,20, Suba keto I Goak lantas makeber ngalih bebangkan ane berek,0,0.0,1,1
31,Tokoh-1,"['I Belog', 'belog']",Antagonist,10, Disubane maan meli bebek lantas I Belog mulih,0,-5.0,1,1
94,Tokoh-2,"['Ida Raden Galuh Daha', 'Ida Raden Galuh', 'Raden Galuh', 'Ida Raden Gal uh', 'I Galuh Daha', 'Cening Nanak Galuh']",Protagonist,30, Ditu lantas Ida Raden Galuh masiluman dadi anak tua ruyud tur matungked mamargi ka puri,0,0.0,1,1
89,Tokoh-1,['Men Sugih'],Antagonist,39, Masaut Men Sugih Tiang Men Tiwas uli puan tiang tuara nyakan,0,-1.0,1,0
86,Tokoh-2,"['meng', 'I Meng', 'Meng', 'adi Meng']",Protagonist,31, Kerana keto omongne I Macan sai-sai I Meng tangar teken ibane,0,0.0,1,1
97,Tokoh-1,"['Pan Balang Tamak', 'Pan Balang Tamake']",Antagonist,71, Kocap Pan Balang Tamak suba ningeh bakal kagae-gaenang patinne lantas ia makruna teken kurenanne Yen awake suba mati gantungin bok awake temblilingan,0,-2.0,1,0
120,Tokoh-1,"['I Lutung', 'Lutung', 'lutung', 'I lutung']",Antagonist,105, Ditu ia ajaka dadua ngeka daya laut menek kapunyan kepuhe ditu I Lutung apul-apulina ajum-ajuma sambilanga magending Kacarita jani I Udang kapaica pecut mas I Yuyu kapaica kebo olih Ida Sang Prabu raris Ipun mapamit,0,3.0,1,1
27,Tokoh-3,"['kurenane', 'Kurenanne', 'knurenane', 'Kurenan I Beloge']",Protagonist,105, Dong ento ya sauina di tukade Jani ngelah kurenane daya ngenggalang nyemak tunun nglaut ia menek tur nunun di ampike,0,0.0,1,0
96,Tokoh-1,"['Pan Angklung Gadang', 'Bapa Angklung Gadang', 'Pan Angklung Gadange', 'Angklung Gadang', 'I Angklung Gadang']",Antagonist,10, Ngandika Ida Anake Agung Dong iba Angklung Gadang nguda sih iba belog pesan,0,-1.0,1,0
107,Tokoh-2,"['Ida Sang Prabhu', 'sang Prabhu', 'Sang Prabhu', 'Sang Prabu', 'Ida Sang Prabu', 'Dewa Sang Prabhu', 'I Dewa']",Antagonist,13, Uning teken okane iwang ditu Sang Ananta Boga mapaica waranugraha ring Ida Sang Prabhu,0,-1.0,1,1
8,Tokoh-6,['cicing gudig'],Protagonist,56, I Belibis Putih buin ningeh pasadok uli cicing gudig,0,0.0,1,0
107,Tokoh-1,"['Sang Prabhu Aji Dharma', 'Sang Prabhu Aji Dharma Wirosa', 'Sang Prabu Aji Dharma', 'Sang Aji Dharma']",Protagonist,1,I pidan ada kone Sang Prabhu jumeneng Nata di Swetanegara ane maparab Sang Prabhu Aji Dharma,0,0.0,1,0
27,Tokoh-3,"['kurenane', 'Kurenanne', 'knurenane', 'Kurenan I Beloge']",Protagonist,97, Nah suba kone peteng repot kurenane nglablab jukut,0,-4.0,1,0
48,Tokoh-1,"['Kasiapa Kepuh', 'Kasiape Kepuh', 'I Kasiape Kepuh', 'punyan Kasiape Kepuh']",Antagonist,4, Kene petakon ipune Duh cai Kasiape Kepuh kaliwat kapiwolasan I cange nepukin cai baan goban caine layu don cainge telah ligir kulit caine telah babak belur meh-mehan cai lakar ngemasin mati,0,-4.0,1,0
52,Tokoh-2,"['I Blanguyang', 'asu Blanguyang', 'I Blangyang']",Antagonist,20, Duka Ida Sang Prabu raris ngambil klewang miwah sepega ia I Blanguyang pegat baongne lantas mati,0,-4.0,1,0
24,Tokoh-5,"['I Kunang-Kunang', 'Kunang-Kunang', 'I Kunang-kunang']",Antagonist,40, Gelisang satua enggal ngandika Ida Sang Prabu bah ne cai Kunang-Kunang saja kone cai ileh-ileh ngaba api Yening saja keto ento pelih pesan tingkah caine nyen bisa puun umah nyaman caine Sajawaning cai ngae nyama-nyama ribut dogen,0,-1.0,1,0
120,Tokoh-4,"['niluh kancrung', 'luh', 'lauh kancrung']",Protagonist,70,luwunagn bin luh,0,0.0,1,0
49,Tokoh-5,"['bapa', 'bapanne']",Antagonist,21, Ambul keto miwah mulih Dadong ngorahang teken I meme bapa pada wireh tiang lakar makurenan kenken patute anake nyuang kurenan kadung tiang saud munyi,0,3.0,1,0
70,Tokoh-1,"['tuma', 'I Tuma']",Protagonist,1,Kacarita ada tuma nongos di lepitan tilam anake agung,0,0.0,1,0
24,Tokoh-6,"['I Beduda', 'Beduda', 'I Bedudane', 'Baduda']",Antagonist,43, Awinan titiang matingkah asapunika sawireh puniki kaulan palungguh cokor I Dewa ipun I Beduda setata ipun makarya bangbang ring margine wiadin ring genahe lian-lianan,0,0.0,1,1
30,Tokoh-1,['Pan Meri'],Protagonist,2, Sangkal ia madan Pan Meri kerana dugase i malu ia liu gati ngelah memeri utawi panak bebek,0,1.0,1,0
64,Tokoh-2,"['I Kekua', 'Kekua']",Protagonist,52, Seken I Kekua buron sakti,0,2.0,1,1
35,Tokoh-2,['I Buta'],Protagonist,14, Sedek dina anu I Buta ajaka I Rumpuh buin luas ngidih-idih,0,0.0,1,0
97,Tokoh-1,"['Pan Balang Tamak', 'Pan Balang Tamake']",Antagonist,56, Mara keto lantas pelen-pelena baan Pan Balang Tamak dadi cengang desane ngiwasin Pan Balang Tamak bani ngamah tain cicing,0,2.0,1,0
118,Tokoh-6,"['anake luh ento', 'anake luh', 'Ane luh', 'anake eluh ento', 'anake ento']",Protagonist,44, Uli sekat ento anake luh sing ja ia ngidayang buin malipetan ka tengah kaange karana kaange ento jani suba dekdek remuk buka tepunge,0,0.0,1,0
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,38, Tumben jani Dadong Jepun marasa liang kenehne tur awakne marasa seger,0,0.0,1,1
12,Tokoh-15,"['Dewi Supraba', 'dedari Supraba', 'Ida Dedari Supraba', 'Ni Supraba', 'Ni supraba', 'dedari Suprabane']",Protagonist,126, Lantas tegakina kone ketungane tur pastuna teken Ni Supraba Nah iba ketungan moga iba dadi lelipi Lantas ketungane dadi lelipi,0,-3.0,1,1
105,Tokoh-8,"['I Sampi Wadak', 'I Sampi', 'Jro Sampi', 'I Sampine', 'Sang Sampi', 'Sampi', 'I sampi', 'I sampi wadak', 'sampi wadak', 'I Sampi Wadake']",Protagonist,50, Salantang jalan I Sampi Wadak ngipuh tanduk kacerita teked lantas beten umahne Me Lutung,0,0.0,1,1
39,Tokoh-2,"['I Macan', 'Macan']",Antagonist,11, Jani mamunyi I Cita Ih Cai Macan Iba tusing bisa matresna sing pesan inget tekening janji,0,0.0,1,0
12,Tokoh-3,"['I Bintang Lara', 'Bintang Lara', 'I Bintang Larane', 'adi Bintang Lara', 'adi', 'I adi', 'Adi Bintang Lara', 'Adi']",Protagonist,115, Inggih keto aturne I Bintang Lara lantas mapamit,0,3.0,1,1
66,Tokoh-1,['I Menceng'],Antagonist,18, Rikala ento I Menceng ngorahin I Polos ka umahne lakar orahina metek saang,0,1.0,1,0
50,Tokoh-2,['meme bape i kedis gelatik'],Protagonist,2, Dina anu meme bape i kedis gelatik makeber ngalain sebunne ngalih amahan bange ken panak panak ne jek kakaina panak panakne ento pedidian,0,0.0,1,0
10,Tokoh-9,"['Cening', 'ceninge', 'cening']",Protagonist,39, Tur cening tusing engsap ngaturang sembah teken meme,0,0.0,1,1
105,Tokoh-8,"['I Sampi Wadak', 'I Sampi', 'Jro Sampi', 'I Sampine', 'Sang Sampi', 'Sampi', 'I sampi', 'I sampi wadak', 'sampi wadak', 'I Sampi Wadake']",Protagonist,78, Bencit lantas I Sampi beneh kauh,0,1.0,1,1
74,Tokoh-1,"['I Jayaprana', 'Jayaprana', 'I Jayaprna', 'I jayaprana', 'Jayaprane']",Protagonist,43, Sesampune ngewaca sualapatra punika raris I jayaprana nagis,0,0.0,1,1
105,Tokoh-16,"['I Rangsasam I rangsasa', 'I Rangsasane']",Antagonist,184, Gelisang satwa sai-sai kone I Lutung kema kumah I Rangsasane ngidih baas,0,0.0,1,0
2,Tokoh-1,"['I Angsa', 'Angsa', 'angsa']",Protagonist,21, Suba neked di Tukad Dangin Desa makesiab I Angsa jeg don kladi dogen enu bene telah ilang abesik sing masisa,0,0.0,1,1
99,Tokoh-1,"['Pan Poleng', 'pan Poleng', 'Pan Polenge totonan']",Protagonist,32, Teked Pan Poleng jumah ngomong lantas Men Poleng tekening Pan Poleng Teked dije atuhin lipine Pan Poleng Teked di bongkol gununge ditu ade goa gede gatinan,0,3.0,1,1
18,Tokoh-4,"['Raja Kuntibhoja', 'sang raja']",Protagonist,7, Santun pisan panyambraman sang raja,0,0.0,1,0
97,Tokoh-4,"['panyarikan desane', 'jero panyarikan', 'jerone', 'jero desa', 'jero', 'penyarikanne', 'Jerone']",Protagonist,20, Mangkin mangkin jero panyarikan sampunang jerone ngandikayang titiang tuara ngidepang arah-arahe dening kenten arah-arahe ane teka teken titiang desane mani semengan mara tuun siap bakal luas ka gunung,0,0.0,1,1
87,Tokoh-6,['patihnyane'],Antagonist,18, Sasubane tegep pangrencanane panjak miwah sanjata para panjak suargane ane kamarganin olih Ida Bhatara Indra ngebug Purinne Sang Maya Danawa santukan tan sida mapalawanan Maya Danawa muah patihnyane ane mawasta Kala Wong malaib ka alase antuk nyendahang tapak cokornyane apanga tusing kauningin olih Ida Bhatara Indra ne jani tongose ento madan Tampak Siring,0,0.0,1,0
46,Tokoh-5,['I Rijasa'],Protagonist,5, Di Banjar Sari ada Jero Bendesa ngelah pianak dadua ane kelihan madan Ni Sukesti ane cerikan I Rijasa,0,0.0,1,0
6,Tokoh-1,"['I Nyoman Jater', 'I Nyoman jater', 'Nyoman Jater']",Protagonist,67, Men dadi sing ulah Keto I Nyoman Jater nglanturang,0,0.0,1,1
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,242, Mulih kone I Lutung ngenggalang,0,0.0,1,1
107,Tokoh-19,['kurenane'],Antagonist,33, Kene I Kambing muani ngraos teken kurenane,0,0.0,1,0
22,Tokoh-2,"['alu gede gati', 'Alune ento', 'alu', 'I Alu', 'Alu', 'alune ento']",Antagonist,17, Gelisin satua I Alu teka ka tegale ento ngalih amah-amahan,0,0.0,1,1
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,88, Masaut I Lutung,0,0.0,1,1
6,Tokoh-5,"['kliane', 'klian saren', 'kliane', 'Kliane']",Protagonist,87, Kliane nunden nglipetang pelase ento,0,0.0,1,1
39,Tokoh-2,"['I Macan', 'Macan']",Antagonist,6, Mara paekanga dapetanga I Macan makrangkeng kena jebag,0,0.0,1,1
43,Tokoh-4,"['memene', 'meme']",Protagonist,8, Enu cerik cening suba katinggalin baan meme,0,0.0,1,0
33,Tokoh-2,"['bojog', 'bojoge', 'Bojog', 'I Bojog', 'I bojog']",Antagonist,6, Katuju i kedis matolihan ada kone bojog teka maekin laut i kedis matakon Oo Cai Bojog luung pesan kinyukan bungut Caine ngamah buah kayu ane suba tasak-tasak,0,0.0,1,1
93,Tokoh-14,['ida sang prabu Aji Darma'],Protagonist,42, Samalih kasarengang ring pawiaran pisaca punika marep ring brahmana raris katepasin wiara punika antuk ida sang prabu Aji Darma,0,0.0,1,0
10,Tokoh-6,"['I kedis kuteh', 'Kedis kuteh']",Protagonist,49, Kekeberang olih I kedis kuteh,0,0.0,1,1
116,Tokoh-2,"['I Doglagan', 'Cening Doglagan', 'Doglagan']",Protagonist,59, I Doglagan wadahina guungan miwah sabilang wai baanga ngamah,0,0.0,1,1
54,Tokoh-1,['I Kerug'],Antagonist,1,Ada katuturan satua anak muani madan I Kerug,0,0.0,1,0
27,Tokoh-2,"['memene', 'Me', 'meme', 'Meme', 'i meme', 'memenne', 'memene I Belog']",Protagonist,70, Mara mulih pangantene ditu ajaka sirep sig umahe tuah abungkul ngajak memene sakewala melenin dipan,0,0.0,1,0
117,Tokoh-1,"['I Ketimun Mas', 'Ketimun Mas']",Protagonist,45, jerit-jerit I Ketimun Mas ngeling,0,0.0,1,1
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,20, Mara keto nelik sambilanga mamunyi Ben kene gaen Nyaine mara bangun jag ngamah dogen tusing ada Nyai nuyuhan nyang abedik pianak telah ngeling pagerong diwangan Nyai jag dadi ati ngamah padidian mauneb jelanan tusing ngelah olas ati,0,3.0,1,0
85,Tokoh-1,"['I Lutung', 'Lutung', 'Tung']",Antagonist,27, Poosne ngetel ngepah ngelel mangantiang tuara entungin nyambu baan I Lutung,0,0.0,1,1
6,Tokoh-2,"['I Blenjo', 'Blenjo', 'Njo']",Antagonist,42, I Blenjo bangun uli di pedemane ia ngintip uli di bolongan temboke tepukina I Nyoman Jater ngolah be bano kanti maclempung di payuk jukute,0,0.0,1,1
79,Tokoh-2,"['I Cekcek', 'cekcek', 'Cekcek']",Antagonist,26, Masaut I Cekcek nah payu sakewala jalan ngawitin uli di punyan kayune Jalan keto I Kidang,0,0.0,1,1
117,Tokoh-6,"['bongol', 'Bongol', 'I Bongol']",Antagonist,72, Ngomong I Bongol Ada meong duur grobage,0,1.0,1,1
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,48, Kedetin icang Tung Kesiab I Lutung ningeh munyine I Kekua,0,0.0,1,1
23,Tokoh-2,['I Balu Kanginan'],Antagonist,7, Kanti akuanga kene-keto masi I Balu Kanginan tusing nyanggupin,0,0.0,1,0
65,Tokoh-1,"['I Lutung', 'Lutung', 'I Lutunge']",Antagonist,2, I Lutung suba kone pepes gati uluk-uluka ban I Kakua,0,0.0,1,1
20,Tokoh-14,"['raksasa', 'I Raksasa']",Antagonist,81, I Raksasa lantas munduhang sambuk teken kau liu lakar anggona ngendihang api,0,1.0,1,1
42,Tokoh-2,"['bapan Luh Arum', 'bapa', 'bapane', 'bapanne', 'Bapan Luh Arum', 'Bapan Luh Arume', 'pa', 'Bapa']",Antagonist,90, Bapa ne pedasin pesan goban mantun bapane apa kaden bagusne,0,0.0,1,1
36,Tokoh-8,"['krama', 'krama banjara', 'kramane', 'para krama banjara', 'krama banjare', 'krama banjar']",Protagonist,10, Pasti suba tusing guguna teken krama banjara yening ia nyilih pipis,0,0.0,1,1
57,Tokoh-1,"['I Langgana', 'langgana', 'Langgana', 'I Langganane']",Protagonist,28, Wih Langgana dadi telah pongpong Cai tanahe ento Masaut lantas I Langgana Kene to Pan Cening,0,0.0,1,1
79,Tokoh-2,"['I Cekcek', 'cekcek', 'Cekcek']",Antagonist,3, Di duurne I Kidang nyangkepang ada cekcek abesik ngepil di langit-langit umah pasangkepanne,0,0.0,1,1
47,Tokoh-5,"['I Macam', 'I Macan', 'Macan']",Antagonist,15, I Jaran masaut alon Uduh Cai Macan suksma pesan wake kapin pitresnan Caine sujati tuah buron ane kaliwat olas asih lega matulung kapin anak ane kalaran tusing pamerih,0,3.0,1,0
12,Tokoh-16,"['I Gagak Petak', 'Gagak Petak', 'I Gagak Petake', 'Gagak Petake', 'gagak petak', 'gagak petake']",Protagonist,92, Tan cerita pakeber I Gagak Petake teked jumahne I Bintang Lara lantas I Bintang Lara tuun ajaka tetelu,0,0.0,1,1
19,Tokoh-3,"['Sang Arjuna', 'Arjuna', 'sang arjuna', 'sag Arjuna', 'cening Sang Arjuna']",Protagonist,5, Sasampun sisian Ida Bhagawan Drona ring Astina wusan ujian kasinanggeh Sang Arjuna sane pinih pascat ring aji papanahan,0,0.0,1,1
63,Tokoh-6,"['adin-adinne', 'Adi-adinne', 'adinne']",Protagonist,30, Ningalin belinne ngemasin mati dadi makejang adinne mekeneh ngwirangang,0,-4.0,1,0
30,Tokoh-2,"['merine ento', 'Merine bengil ento', 'merine', 'ri', 'merin titiange', 'merin icange', 'meri', 'merine Pan Meri', 'meri icange', 'Meri icange', 'merine bengil ento', 'meri Pan Meri']",Protagonist,16,ri ri Nanging merine tuara ada,0,0.0,1,1
97,Tokoh-8,['anake agung'],Antagonist,84, Kocap Men Balang Tamak ningeh orta yen anake agung suba seda ngajengan cetik lantas ia ngekanang bangken kurenanne buka ne suba,0,2.0,1,0
8,Tokoh-1,['Narajana'],Protagonist,1,kacerita ada bendega madan Narajana,0,0.0,1,0
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,29, Ditu lantas I Goal mamunyi teken I Kepuh Nah buka pasubayan icange malu jani icang lakar ngingsanang taluh tekening cai,0,0.0,1,1
104,Tokoh-19,"['rabin Ida Sang Prabhu', 'para rabin Idane']",Protagonist,10, Sawireh buka keto mto pikayunan Idane lakar nangun yadnya apang enggal para rabin Idane ngamijilang putra mautama,0,0.0,1,0
66,Tokoh-3,"['Bli Menceng', 'bli', 'bline']",Antagonist,30, Ngomong I Polos Bli Menceng Bli Menceng inem ubade ene,0,1.0,1,1
26,Tokoh-3,['Pan Sari'],Protagonist,6, Keto dingeha ada sabda teken Pan Sari,0,0.0,1,0
120,Tokoh-1,"['I Lutung', 'Lutung', 'lutung', 'I lutung']",Antagonist,95, Ceritayang jani suba peteng I Lutung magending di duur punyan kepuhe kene gendingane Sang prabu tuah belog ngamah nanah taluh butuh akune,0,-5.0,1,1
43,Tokoh-2,['ken Sulasih'],Protagonist,1,Ada tuturan satua anak muani madan I Rajapala makurenan ngajak dedari madan ken Sulasih,0,0.0,1,0
43,Tokoh-7,"['Jero Dukuh', 'jero Dukuh']",Protagonist,26, Jero Dukuh kalintang ledang pikyunanne krana I Durma seleg pesan malajah tur enggal ngeresep,0,0.0,1,1
96,Tokoh-12,"['bapane', 'bapa', 'Bapa', 'Bapane']",Protagonist,93, Yen tusing nyidaang mungkah buin mani umah bapane lakar madep teken banjare salah bapane ban tusing mayah putra duk sangkepane di dua bulan dadi nikel putra,0,0.0,1,1
99,Tokoh-1,"['Pan Poleng', 'pan Poleng', 'Pan Polenge totonan']",Protagonist,36,prajani lantas Pan Poleng sugih,0,1.0,1,1
77,Tokoh-3,"['I Macan', 'macan']",Antagonist,36, Dugas caine kalah matoh-tohan cai majanji nyerahang macan patpat,0,0.0,1,0
86,Tokoh-3,"['belie', 'i beli', 'bli']",Antagonist,25, Yen karirihan Icange ane ajahin Icang bli aluh lakar bli ngamatiang Icang,0,0.0,1,0
24,Tokoh-2,"['Ida Sang Prabu Singa', 'Ida Sang Prabu', 'ratu sang prabu', 'Ratu Sang Prabu', 'Ratu sang Prabu', 'Ida sang Prabu Singa']",Protagonist,66, Dadi kaliwat duka Ida Sang Prabu tur tanjunga bungutne I Sampi jantos aas gigin ipune sane baduuran makejang,0,0.0,1,0
22,Tokoh-2,"['alu gede gati', 'Alune ento', 'alu', 'I Alu', 'Alu', 'alune ento']",Antagonist,19, Nuju alune ento kemu I Kedis Puuh suba matilar uli sebunne ngalih amah-amahan,0,0.0,1,1
102,Tokoh-5,"['i yuyu', 'sang yuyu', 'I yuyu']",Protagonist,24, Ipun kadi buaya sane mapi-mapi pules nanging sesampun tetedane boh pacang tadah ipun mawinang sang yuyu wantah newek maderbe manah kadi punika ipun mendep sinambi ngrereh bukti,0,0.0,1,0
67,Tokoh-1,"['sampi', 'i sampi', 'I Sampi']",Antagonist,23, Munyinne ane seret ngancan joh ngancan nyenikang kanti tusing dingeha tekening I Sampi,0,0.0,1,1
108,Tokoh-9,['Sang Nata Ratu'],Protagonist,19, Gelis satua carita dumun Sang Nata Ratu sane nyeneng ring medang kamulan nenten sios prabhu sane wicaksana sangkaning ajengan sane kaaturang duk dumun punika wantah ajengan sane macampuh sareng mustin olah ajenganne ngawinang Ida meled majeng ulam manusa saha ngelantur Ida kayun ulam manusa,0,7.0,1,0
85,Tokoh-1,"['I Lutung', 'Lutung', 'Tung']",Antagonist,2, Burone ento madan I Lutung tekening I Kancil,0,0.0,1,1
74,Tokoh-6,"['prabekel sami', 'prabekel sareng sinamian', 'prebekel']",Antagonist,30, Risampune Jayaprana budal Ida Anake Agung mabaos kapining prabekel sareng sinamian nunas pikayun pacang ngekadaya Jayaprana jagi mademang Jayaprana,0,0.0,1,0
34,Tokoh-3,['I Jaran'],Antagonist,20, Sasubanne I Botol suud nuturang unduk-undukne teken I Jaran lantas ia ngomong Samong iba ane benehan krana manusane tuara pesan bisa ngalap legan anak,0,4.0,1,0
24,Tokoh-3,"['I Blatuk', 'Blatuk']",Antagonist,19, Matur I Blatuk Inggih Ratu Sang Prabu sungsungan titiang wiakti sakadi pangandikan palungguh Ratu,0,4.0,1,1
117,Tokoh-3,"['I Raksasa', 'I Raksasa ento']",Antagonist,23, Tur lantas ngomong Katawang ento ane kauk-kauk i tunian I Raksasa ento,0,1.0,1,1
8,Tokoh-10,['Pandita ane siluman'],Protagonist,88, Kanti caratane belah tur Pandita ane siluman seda puun sengeh,0,-5.0,1,0
109,Tokoh-1,"['Dewi Kunti', 'Ida Dewi Kunti']",Protagonist,36, Mireng atur Dewi Kunti asapunika ledang pisan Ida Sang Pandita,0,0.0,1,0
120,Tokoh-2,"['I Kekua', 'I kekua', 'Kekua', 'kekua']",Antagonist,32, kruet maekin I Kekua turmaning mapajar Ih Kekua to,0,0.0,1,1
120,Tokoh-12,"['kebone', 'kebone gede']",Protagonist,107, Sangkane kayang jani tundun yuyune misi enjekan kebo nepukin I Yuyu enjekina teken kebone I Udang kedek jumprat-jumprit Ah,0,0.0,1,0
26,Tokoh-1,['I Belog'],Antagonist,1,Kacerita I Belog dot ngetel lakar nganten ngajak Luh Sari,0,-5.0,1,0
42,Tokoh-2,"['bapan Luh Arum', 'bapa', 'bapane', 'bapanne', 'Bapan Luh Arum', 'Bapan Luh Arume', 'pa', 'Bapa']",Antagonist,32, Matiang sembene suba peteng Gede Donglen mani ka carik men semengan matekap nah bapa luas,0,2.0,1,1
24,Tokoh-2,"['Ida Sang Prabu Singa', 'Ida Sang Prabu', 'ratu sang prabu', 'Ratu Sang Prabu', 'Ratu sang Prabu', 'Ida sang Prabu Singa']",Protagonist,7, Kenken mawinan tumben Ida Sang Prabu madedauhan Keto patakone I Blatuk teken I Baluan,0,0.0,1,0
113,Tokoh-1,"['Sang Rama', 'Ida Sang Rama', 'Dewa Sang Rama']",Protagonist,38, Asapunika kawentenan Ida Sang Rama sasuenida ring tengahing alas,0,0.0,1,1
101,Tokoh-1,['Pan Mangut'],Protagonist,35, Keto masih Pan Mangut demen pisan negen godelne,0,3.0,1,0
42,Tokoh-1,"['Ni Luh Arum', 'Ni Luh Arume', 'Luh Arume', 'Luh Arum', 'Luh', 'Luh arum']",Antagonist,65, Meh ne jenenga Luh Arum kudianga baan I Donglen krana dugaina ngayahang magae kuma,0,0.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,160, Dong bang tyang ngidih baas bakal tepeng bakal aturin I raden galuh pang enggalan mokoh,0,-5.0,1,1
109,Tokoh-10,"['I Detyabaka', 'I Detya Baka']",Protagonist,13, Ane jani masaur masi putrane sane lanang Aji Ibu sampunang Aji miwah Ibu sungsut wusan sedih banggiang titiang mademang I Detyabaka,0,-5.0,1,0
52,Tokoh-4,"['I Samong', 'I Samonge']",Protagonist,24, Ngenggalang lantas I Kelesih malaib nuju sig I Samonge,0,0.0,1,0
36,Tokoh-7,['bli'],Antagonist,15, Da sebet Luh buin mani pastika bli suba ngelah pipis anggon mayah papeson di banjar,0,-3.0,1,0
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,34, Mawanan kaupet kone I Cicing Gudig dadi Agung sawai-wai ngencanin anak mawikara dogen,0,0.0,1,1
23,Tokoh-1,"['I Balu Kawanan', 'Beli Kawanan']",Protagonist,26, Kema jemakang tetanin beline lakar aba mulih keto I Balu Kawanan,0,0.0,1,0
97,Tokoh-6,['timpalne'],Antagonist,39, Mara dingeha baan desane kadena timpalne nepukin bangkung lantas pada nyagjagin,0,0.0,1,0
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,2, I Cicing Gudig buka adanne berag tegreg tur keskes gudig sing jalana mlispis ada dogen anak ngesekang wiadin ngaltig,0,1.0,1,1
